71.30244619231983,-156.75517948196514
71.29063437428911,-156.7522123760679
71.2882177716807,-156.77336621275805
71.28857111489778,-156.7796383905518
71.30247648862947,-156.74414650389625
71.29236598152787,-156.77908412791726
71.32762943188845,-156.67288667108127
71.29884477124948,-156.75483335265915
71.29881637143423,-156.7578893600264
71.30127536372937,-156.72583812242127
71.28688493951455,-156.79153949861836
71.32513773686775,-156.68323371208277
71.33017030181395,-156.67019236774308
71.29058925219735,-156.79356439757902
71.28962156891545,-156.79602862650322
71.30256962497859,-156.74725372364136
71.29095696098797,-156.78879115097592
71.28683533241974,-156.79176206261698
71.29048146448662,-156.78669343352374
71.28813650408814,-156.76147846453063
71.29894359300525,-156.75811514390713
71.29893286712274,-156.76416887228783
71.30023496737535,-156.7436618942378
71.28798986461301,-156.7835590320419
71.29929454991536,-156.73137283358565
71.2895341645145,-156.78352970318534
71.29004054970031,-156.77862834480075
71.30146523207523,-156.7367832799436
71.30201691770695,-156.728131588345
71.30076366499596,-156.762400694264
71.2886710148595,-156.76547791058985
71.30134036299759,-156.74896145625965
71.30280343029504,-156.72861183238493
71.32909210631836,-156.67197437553597
71.28988444945566,-156.7870482316902
71.3006567653079,-156.71994592871934
71.29916294069923,-156.68687103078472
71.29147471080366,-156.78993231089473
71.29972245123483,-156.7241755405076
71.30418961991673,-156.74456043019532
71.300463491708,-156.73271437647261
71.3015426904173,-156.76439167384126
71.30005407766913,-156.76299894872577
71.30341450675698,-156.74819372976083
71.28757545310172,-156.77016936312742
71.2985832279474,-156.76276227519438
71.29730689395103,-156.7584315970224
71.30172912650768,-156.76408079550194
71.30625669108892,-156.74797601076315
71.30212731956652,-156.75754346528694
71.32800929630739,-156.6779411907902
71.29804569957292,-156.76083475114606
71.28915053807407,-156.7569049916115
71.28871799174635,-156.7671325575682
71.29870596461271,-156.76312615695142
71.30105685304534,-156.7457349324893
71.30182931106425,-156.75316855051406
71.30118523110579,-156.69088477708496
71.30079994095875,-156.75037650765586
71.29998380777118,-156.73606925436053
71.28889692412018,-156.78599874857147
71.3043088877705,-156.74714832895498
71.30240829197517,-156.74610808875832
71.30325643729823,-156.743256583704
71.28769294869504,-156.7627030601718
71.28961441113043,-156.75551609258554
71.28883765190636,-156.75294386076797
71.28884405405296,-156.7703837011093
71.30281138717962,-156.75953075898173
